TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Sequence
TR44836,99,2022-01-29,P7,9400,4,37600,6,481
TR33794,169,2022-01-20,P9,10000,6,60000,12,482
TR53477,51,2022-01-29,P5,4200,4,16800,10,483
TR38395,386,2022-01-20,P8,16000,1,16000,7,484
TR60760,359,2022-01-20,P5,4200,3,12600,3,485
TR57679,226,2022-01-29,P4,12000,4,48000,5,486
TR79620,212,2022-03-04,P9,10000,4,40000,12,487
TR63307,443,2022-01-20,P7,9400,4,37600,13,488
TR5817,256,2022-01-29,P1,8800,2,17600,11,489
TR63588,326,2022-01-20,P4,12000,3,36000,6,490
TR58339,115,2022-01-29,P7,9400,4,37600,7,491
TR72168,130,2022-01-20,P5,4200,3,12600,9,492
TR23654,42,2022-01-30,P10,15000,3,45000,8,493
TR83712,430,2022-03-04,P2,3200,5,16000,13,494
TR28269,131,2022-01-30,P9,10000,5,50000,14,495
TR82517,297,2022-01-20,P5,4200,2,8400,5,496
TR94357,277,2022-03-04,P9,10000,4,40000,14,497
TR3314,403,2022-01-30,P3,7500,4,30000,4,498
TR97857,208,2022-03-04,P2,3200,5,16000,4,499
TR42503,30,2022-01-30,P7,9400,3,28200,5,500
TR10918,219,2022-03-05,P5,4200,4,16800,13,501
TR88378,44,2022-01-20,P7,9400,6,56400,14,502
TR38050,47,2022-03-05,P7,9400,3,28200,14,503
TR92856,79,2022-01-20,P7,9400,3,28200,10,504
TR41890,199,2022-03-05,P4,12000,3,36000,2,505
TR45877,310,2022-01-30,P4,12000,3,36000,2,506
TR14385,66,2022-01-21,P6,18000,3,54000,9,507
TR1807,197,2022-01-21,P3,7500,4,30000,11,508
TR60792,14,2022-01-30,P8,16000,1,16000,6,509
TR24740,106,2022-01-21,P2,3200,3,9600,5,510
TR64013,10,2022-01-30,P9,10000,4,40000,4,511
TR26433,209,2022-01-21,P7,9400,3,28200,4,512
TR64560,195,2022-01-30,P4,12000,1,12000,12,513
TR42708,212,2022-03-05,P8,16000,2,32000,3,514
TR64899,272,2022-01-30,P3,7500,3,22500,6,515
TR28011,367,2022-01-21,P9,10000,5,50000,5,516
TR76522,206,2022-01-30,P5,4200,4,16800,6,517
TR31493,131,2022-01-21,P1,8800,8,70400,12,518
TR81463,416,2022-01-30,P9,10000,5,50000,3,519
TR32113,171,2022-01-21,P3,7500,6,45000,2,520
TR62377,14,2022-03-05,P10,15000,4,60000,12,521
TR82591,308,2022-01-30,P9,10000,7,70000,11,522
TR72079,126,2022-03-05,P5,4200,2,8400,9,523
TR95882,195,2022-01-30,P8,16000,2,32000,10,524
TR90751,365,2022-03-05,P1,8800,9,79200,12,525
TR32730,243,2022-01-21,P6,18000,1,18000,9,526
TR98496,374,2022-03-05,P5,4200,2,8400,6,527
TR3316,435,2022-01-21,P7,9400,5,47000,13,528
TR11335,305,2022-03-06,P2,3200,4,12800,3,529
TR34731,281,2022-01-21,P3,7500,5,37500,4,530
TR1674,381,2022-03-06,P10,15000,1,15000,9,531
TR47402,19,2022-01-21,P9,10000,5,50000,3,532
TR18750,138,2022-03-06,P10,15000,5,75000,7,533
TR56276,88,2022-01-21,P10,15000,2,30000,1,534
TR93101,267,2022-01-21,P1,8800,3,26400,12,535
TR24260,322,2022-03-06,P10,15000,2,30000,6,536
TR94279,119,2022-01-21,P5,4200,4,16800,1,537
TR99024,289,2022-01-21,P6,18000,3,54000,1,538
TR22459,362,2022-01-22,P10,15000,5,75000,12,539
TR25854,176,2022-01-22,P8,16000,2,32000,8,540
TR4315,181,2022-01-22,P5,4200,5,21000,8,541
TR26867,120,2022-03-06,P8,16000,3,48000,10,542
TR31261,308,2022-03-06,P1,8800,5,44000,9,543
TR37037,104,2022-03-06,P9,10000,2,20000,11,544
TR40997,283,2022-03-06,P2,3200,3,9600,14,545
TR47702,359,2022-01-22,P4,12000,5,60000,11,546
TR41021,114,2022-03-06,P2,3200,4,12800,2,547
TR56832,429,2022-01-22,P4,12000,5,60000,2,548
TR47724,293,2022-03-06,P7,9400,3,28200,10,549
TR67395,328,2022-01-22,P8,16000,3,48000,11,550
TR81633,376,2022-01-22,P8,16000,2,32000,5,551
TR9042,320,2022-01-22,P5,4200,3,12600,7,552
TR95963,73,2022-01-22,P3,7500,2,15000,3,553
TR55212,213,2022-03-06,P7,9400,3,28200,4,554
TR64718,222,2022-03-06,P9,10000,5,50000,6,555
TR11023,395,2022-01-23,P3,7500,5,37500,3,556
TR7259,422,2022-03-06,P10,15000,5,75000,10,557
TR16773,14,2022-01-23,P6,18000,1,18000,2,558
TR23559,62,2022-01-23,P5,4200,5,21000,10,559
TR40337,168,2022-01-23,P3,7500,2,15000,12,560
TR5111,294,2022-01-23,P5,4200,5,21000,13,561
TR74684,51,2022-03-06,P7,9400,2,18800,14,562
TR68999,349,2022-01-23,P1,8800,3,26400,13,563
TR83945,402,2022-03-06,P2,3200,6,19200,14,564
TR72014,295,2022-01-23,P5,4200,5,21000,6,565
TR96075,63,2022-03-06,P8,16000,3,48000,4,566
TR82501,335,2022-01-23,P5,4200,4,16800,13,567
TR11672,102,2022-03-07,P5,4200,4,16800,14,568
TR8408,26,2022-01-23,P10,15000,1,15000,2,569
TR11768,356,2022-03-07,P1,8800,2,17600,6,570
TR46867,263,2022-03-07,P1,8800,9,79200,2,571
TR52577,132,2022-03-07,P3,7500,5,37500,3,572
TR54824,165,2022-03-07,P8,16000,2,32000,9,573
TR91120,114,2022-01-23,P3,7500,6,45000,12,574
TR62021,66,2022-03-07,P9,10000,6,60000,1,575
TR13528,196,2022-01-24,P4,12000,5,60000,10,576
TR14110,356,2022-01-24,P6,18000,2,36000,9,577
TR26197,187,2022-01-24,P10,15000,4,60000,2,578
TR27545,34,2022-01-24,P6,18000,4,72000,7,579
TR62324,173,2022-03-07,P2,3200,3,9600,13,580
TR29618,171,2022-01-24,P10,15000,4,60000,9,581
TR65426,124,2022-03-07,P3,7500,4,30000,14,582
TR3218,91,2022-01-24,P1,8800,10,88000,10,583
TR78728,258,2022-03-07,P3,7500,5,37500,12,584
TR34744,76,2022-01-24,P2,3200,3,9600,8,585
TR79324,42,2022-03-07,P10,15000,2,30000,12,586
TR37162,169,2022-01-24,P8,16000,2,32000,5,587
TR80439,55,2022-03-07,P3,7500,5,37500,8,588
TR81252,352,2022-03-07,P5,4200,5,21000,4,589
TR85821,89,2022-03-07,P1,8800,10,88000,12,590
TR86699,65,2022-03-07,P9,10000,1,10000,9,591
TR48869,257,2022-01-24,P1,8800,6,52800,5,592
TR62843,123,2022-01-24,P2,3200,5,16000,3,593
TR65973,422,2022-01-24,P2,3200,5,16000,11,594
TR69288,160,2022-01-24,P2,3200,3,9600,4,595
TR94304,438,2022-03-07,P7,9400,5,47000,7,596
TR94525,191,2022-03-07,P8,16000,2,32000,14,597
TR96082,350,2022-03-07,P9,10000,5,50000,6,598
TR80016,183,2022-01-24,P3,7500,2,15000,10,599
TR99870,431,2022-03-07,P5,4200,4,16800,8,600
TR1186,423,2022-01-25,P4,12000,5,60000,13,601
TR13511,4,2022-03-08,P3,7500,5,37500,7,602
TR49217,430,2022-03-08,P4,12000,1,12000,13,603
TR57833,355,2022-03-08,P10,15000,2,30000,12,604
TR74939,311,2022-03-08,P5,4200,4,16800,6,605
TR84490,269,2022-03-08,P8,16000,1,16000,2,606
TR95504,90,2022-03-11,P5,4200,3,12600,11,607
TR95530,85,2022-03-11,P9,10000,4,40000,14,608
TR15016,418,2022-03-12,P9,10000,2,20000,10,609
TR92165,365,2022-03-08,P6,18000,3,54000,2,610
TR27961,126,2022-03-12,P10,15000,4,60000,12,611
TR19367,298,2022-03-09,P7,9400,6,56400,12,612
TR35363,161,2022-03-12,P4,12000,3,36000,12,613
TR23583,360,2022-03-09,P3,7500,2,15000,2,614
TR43634,303,2022-03-12,P2,3200,4,12800,11,615
TR26684,40,2022-03-09,P10,15000,2,30000,12,616
TR59043,130,2022-03-12,P10,15000,3,45000,14,617
TR32237,198,2022-03-09,P2,3200,6,19200,2,618
TR63387,350,2022-03-12,P9,10000,4,40000,9,619
TR48377,294,2022-03-09,P9,10000,1,10000,12,620
TR6643,229,2022-03-12,P5,4200,3,12600,2,621
TR68592,430,2022-03-12,P2,3200,3,9600,7,622
TR72611,232,2022-03-12,P2,3200,3,9600,4,623
TR75048,374,2022-03-12,P5,4200,2,8400,13,624
TR84181,307,2022-03-12,P3,7500,3,22500,4,625
TR95202,283,2022-03-12,P9,10000,3,30000,11,626
TR96941,119,2022-03-12,P2,3200,4,12800,11,627
TR11097,43,2022-03-13,P10,15000,3,45000,1,628
TR11813,76,2022-03-13,P10,15000,2,30000,8,629
TR19441,403,2022-03-13,P10,15000,1,15000,1,630
TR41376,151,2022-03-13,P7,9400,4,37600,1,631
TR47559,307,2022-03-13,P3,7500,2,15000,2,632
TR48515,236,2022-03-13,P10,15000,5,75000,6,633
TR52504,174,2022-03-13,P7,9400,6,56400,2,634
TR7454,334,2022-03-13,P3,7500,4,30000,1,635
TR74611,430,2022-03-13,P10,15000,5,75000,8,636
TR80826,240,2022-03-13,P2,3200,6,19200,9,637
TR83149,226,2022-03-13,P5,4200,2,8400,13,638
TR89580,172,2022-03-13,P1,8800,2,17600,5,639
TR94801,331,2022-03-13,P3,7500,2,15000,5,640
TR94992,265,2022-03-13,P9,10000,1,10000,8,641
TR17735,72,2022-03-14,P8,16000,2,32000,2,642
TR19487,236,2022-03-14,P3,7500,1,7500,5,643
TR48509,430,2022-03-09,P10,15000,2,30000,11,644
TR19797,283,2022-03-14,P7,9400,2,18800,6,645
TR44520,341,2022-03-14,P4,12000,3,36000,9,646
TR48538,277,2022-03-09,P4,12000,3,36000,7,647
TR47026,337,2022-03-14,P2,3200,6,19200,4,648
TR52759,140,2022-03-09,P8,16000,3,48000,4,649
TR49797,27,2022-03-14,P8,16000,1,16000,4,650
TR53829,60,2022-03-14,P8,16000,2,32000,13,651
TR56328,46,2022-03-14,P5,4200,2,8400,1,652
TR62877,54,2022-03-14,P3,7500,4,30000,4,653
TR73703,145,2022-03-14,P7,9400,3,28200,7,654
TR55578,58,2022-03-09,P10,15000,5,75000,4,655
TR74210,133,2022-03-14,P7,9400,2,18800,13,656
TR55776,338,2022-03-09,P5,4200,4,16800,6,657
TR77842,409,2022-03-14,P2,3200,7,22400,5,658
TR56320,199,2022-03-09,P4,12000,3,36000,13,659
TR90661,431,2022-03-14,P8,16000,2,32000,7,660
TR77452,19,2022-03-09,P1,8800,8,70400,2,661
TR92340,416,2022-03-14,P7,9400,6,56400,12,662
TR14328,365,2022-03-15,P1,8800,9,79200,14,663
TR22986,443,2022-03-15,P8,16000,1,16000,5,664
TR2436,403,2022-03-15,P9,10000,2,20000,11,665
TR98748,66,2022-01-30,P5,4200,4,16800,12,666
TR83825,21,2022-03-09,P5,4200,2,8400,1,667
TR25908,423,2022-03-15,P7,9400,5,47000,8,668
TR26921,381,2022-03-15,P10,15000,4,60000,4,669
TR14763,135,2022-01-31,P4,12000,4,48000,5,670
TR90458,37,2022-03-09,P5,4200,3,12600,2,671
TR27050,333,2022-03-15,P7,9400,2,18800,10,672
TR99010,263,2022-03-09,P6,18000,3,54000,10,673
TR29671,201,2022-03-15,P7,9400,6,56400,1,674
TR99670,309,2022-03-09,P1,8800,2,17600,6,675
TR22391,183,2022-01-31,P7,9400,4,37600,1,676
TR37760,382,2022-03-15,P9,10000,5,50000,7,677
TR13542,173,2022-03-10,P6,18000,3,54000,12,678
TR3027,12,2022-01-31,P10,15000,4,60000,8,679
TR49013,329,2022-03-15,P10,15000,5,75000,6,680
TR31748,394,2022-01-31,P10,15000,3,45000,14,681
TR67084,213,2022-03-15,P8,16000,2,32000,14,682
TR4462,152,2022-01-31,P10,15000,5,75000,4,683
TR72391,409,2022-03-15,P2,3200,4,12800,10,684
TR17932,388,2022-03-10,P5,4200,2,8400,4,685
TR76889,35,2022-03-15,P4,12000,3,36000,1,686
TR69103,27,2022-01-31,P4,12000,4,48000,7,687
TR22169,24,2022-03-10,P8,16000,1,16000,12,688
TR9937,95,2022-03-15,P9,10000,2,20000,10,689
TR6940,37,2022-01-31,P3,7500,5,37500,14,690
TR41225,336,2022-03-16,P3,7500,1,7500,12,691
TR46187,394,2022-03-10,P7,9400,6,56400,2,692
TR42741,352,2022-03-16,P5,4200,2,8400,9,693
TR76017,312,2022-01-31,P2,3200,5,16000,3,694
TR53349,302,2022-03-16,P3,7500,3,22500,1,695
TR48294,57,2022-03-10,P5,4200,2,8400,11,696
TR69907,51,2022-03-16,P1,8800,10,88000,11,697
TR5151,7,2022-03-10,P8,16000,2,32000,9,698
TR51711,278,2022-03-10,P7,9400,4,37600,5,699
TR71572,100,2022-03-16,P3,7500,2,15000,7,700
TR77297,417,2022-01-31,P9,10000,2,20000,3,701
TR53069,64,2022-03-10,P2,3200,6,19200,6,702
TR71782,163,2022-03-16,P4,12000,3,36000,5,703
TR77509,444,2022-01-31,P5,4200,3,12600,4,704
TR75989,266,2022-03-16,P2,3200,4,12800,2,705
TR59752,174,2022-03-10,P9,10000,2,20000,10,706
TR78366,168,2022-01-31,P7,9400,6,56400,3,707
TR80782,62,2022-03-16,P8,16000,3,48000,10,708
TR79840,133,2022-01-31,P7,9400,5,47000,6,709
TR81204,299,2022-03-16,P1,8800,9,79200,14,710
TR83213,89,2022-01-31,P5,4200,4,16800,11,711
TR84691,404,2022-03-16,P5,4200,2,8400,12,712
TR65791,355,2022-03-10,P5,4200,3,12600,7,713
TR83468,360,2022-01-31,P2,3200,3,9600,11,714
TR86064,321,2022-03-16,P5,4200,2,8400,10,715
TR87759,373,2022-01-31,P5,4200,2,8400,11,716
TR17751,39,2022-03-17,P7,9400,5,47000,9,717
TR30399,376,2022-03-17,P9,10000,5,50000,2,718
TR36780,169,2022-03-17,P7,9400,5,47000,9,719
TR33585,245,2022-02-01,P2,3200,5,16000,11,720
TR37733,163,2022-03-17,P4,12000,1,12000,13,721
TR38159,18,2022-03-17,P6,18000,3,54000,10,722
TR3858,413,2022-03-17,P7,9400,5,47000,9,723
TR41507,331,2022-03-17,P6,18000,3,54000,1,724
TR39283,293,2022-02-01,P2,3200,5,16000,8,725
TR49377,243,2022-03-17,P2,3200,6,19200,3,726
TR40082,293,2022-02-01,P3,7500,3,22500,7,727
TR53260,214,2022-03-17,P3,7500,1,7500,12,728
TR50178,280,2022-02-01,P10,15000,2,30000,5,729
TR56955,407,2022-03-17,P5,4200,4,16800,14,730
TR51488,61,2022-02-01,P1,8800,9,79200,10,731
TR58793,345,2022-03-17,P3,7500,4,30000,9,732
TR51730,3,2022-02-01,P5,4200,4,16800,5,733
TR59848,340,2022-03-17,P5,4200,3,12600,7,734
TR52040,289,2022-02-01,P5,4200,4,16800,10,735
TR62311,219,2022-03-17,P3,7500,2,15000,11,736
TR68548,203,2022-03-17,P3,7500,5,37500,1,737
TR72611,257,2022-03-17,P9,10000,2,20000,10,738
TR57306,16,2022-02-01,P5,4200,2,8400,13,739
TR74280,168,2022-03-17,P2,3200,6,19200,9,740
TR96028,141,2022-02-01,P7,9400,6,56400,13,741
TR79500,347,2022-03-17,P5,4200,4,16800,8,742
TR79584,42,2022-03-17,P5,4200,4,16800,3,743
TR97521,373,2022-02-01,P5,4200,4,16800,2,744
TR90445,140,2022-03-17,P3,7500,5,37500,13,745
TR98048,430,2022-03-17,P6,18000,3,54000,6,746
TR98668,170,2022-03-17,P6,18000,4,72000,14,747
TR97914,276,2022-02-01,P5,4200,2,8400,6,748
TR99654,61,2022-03-17,P8,16000,1,16000,14,749
TR99181,355,2022-02-01,P3,7500,4,30000,3,750
TR11243,271,2022-03-18,P10,15000,3,45000,14,751
TR19203,384,2022-02-02,P7,9400,4,37600,1,752
TR14920,379,2022-03-18,P9,10000,4,40000,10,753
TR24953,277,2022-02-02,P10,15000,2,30000,10,754
TR70168,118,2022-03-10,P5,4200,5,21000,4,755
TR21639,235,2022-03-18,P2,3200,7,22400,13,756
TR70776,136,2022-03-10,P10,15000,4,60000,10,757
TR22673,315,2022-03-18,P7,9400,5,47000,1,758
TR71483,68,2022-03-10,P5,4200,2,8400,7,759
TR35143,338,2022-02-02,P8,16000,2,32000,9,760
TR27519,392,2022-03-18,P7,9400,6,56400,7,761
TR77331,73,2022-03-10,P1,8800,10,88000,11,762
TR39794,2,2022-02-02,P3,7500,5,37500,2,763
TR47,260,2022-03-18,P2,3200,4,12800,6,764
TR79227,291,2022-03-10,P3,7500,6,45000,11,765
TR54309,70,2022-02-02,P2,3200,6,19200,4,766
TR50795,98,2022-03-18,P4,12000,5,60000,4,767
TR86016,293,2022-03-10,P5,4200,4,16800,6,768
TR56178,82,2022-03-18,P8,16000,3,48000,14,769
TR58702,330,2022-02-02,P5,4200,4,16800,1,770
TR86550,293,2022-03-10,P2,3200,6,19200,11,771
TR73398,123,2022-03-18,P3,7500,2,15000,8,772
TR60184,175,2022-02-02,P1,8800,7,61600,2,773
TR96311,240,2022-03-18,P6,18000,2,36000,7,774
TR8808,329,2022-03-10,P1,8800,2,17600,6,775
TR97527,2,2022-03-18,P1,8800,9,79200,8,776
TR98384,446,2022-03-18,P9,10000,4,40000,14,777
TR74940,37,2022-02-02,P9,10000,7,70000,13,778
TR13801,384,2022-03-19,P5,4200,4,16800,12,779
TR80011,79,2022-02-02,P10,15000,1,15000,8,780
TR1544,11,2022-03-11,P3,7500,1,7500,5,781
TR14457,271,2022-03-19,P3,7500,6,45000,8,782
TR1575,50,2022-03-11,P3,7500,2,15000,3,783
TR16036,246,2022-03-19,P3,7500,3,22500,3,784
TR19455,65,2022-03-11,P10,15000,1,15000,10,785
TR19005,107,2022-03-19,P4,12000,5,60000,2,786
TR85957,112,2022-02-02,P1,8800,8,70400,7,787
TR2304,14,2022-03-11,P9,10000,3,30000,2,788
TR22148,377,2022-03-19,P8,16000,3,48000,1,789
TR86926,107,2022-02-02,P9,10000,5,50000,9,790
TR27858,36,2022-03-11,P6,18000,2,36000,11,791
TR24067,353,2022-03-19,P1,8800,2,17600,6,792
TR90300,57,2022-02-02,P3,7500,3,22500,12,793
TR32836,272,2022-03-11,P10,15000,1,15000,8,794
TR33231,69,2022-03-19,P8,16000,1,16000,9,795
TR21207,190,2022-02-03,P5,4200,3,12600,13,796
TR41406,443,2022-03-19,P2,3200,3,9600,3,797
TR23935,131,2022-02-03,P5,4200,2,8400,5,798
TR4998,188,2022-03-19,P5,4200,4,16800,3,799
TR42175,12,2022-03-11,P10,15000,2,30000,1,800
TR32248,63,2022-02-03,P3,7500,1,7500,8,801
TR58165,395,2022-03-19,P2,3200,4,12800,6,802
TR46347,267,2022-03-11,P7,9400,5,47000,10,803
TR65361,153,2022-03-19,P5,4200,2,8400,11,804
TR46513,65,2022-03-11,P7,9400,5,47000,5,805
TR67254,356,2022-03-19,P1,8800,2,17600,11,806
TR40265,201,2022-02-03,P10,15000,3,45000,2,807
TR71851,84,2022-03-19,P5,4200,2,8400,8,808
TR5344,186,2022-03-11,P2,3200,4,12800,10,809
TR82285,281,2022-03-19,P9,10000,1,10000,10,810
TR60024,342,2022-03-11,P5,4200,4,16800,6,811
TR14184,8,2022-03-20,P4,12000,3,36000,6,812
TR40627,101,2022-02-03,P9,10000,7,70000,12,813
TR6189,157,2022-03-11,P10,15000,4,60000,13,814
TR507,263,2022-03-20,P10,15000,4,60000,10,815
TR59571,376,2022-02-03,P5,4200,5,21000,11,816
TR62871,129,2022-03-11,P9,10000,1,10000,3,817
TR57321,200,2022-03-20,P2,3200,4,12800,12,818
TR61442,268,2022-02-03,P4,12000,3,36000,1,819
TR58795,313,2022-03-20,P10,15000,2,30000,2,820
TR67712,405,2022-02-03,P1,8800,4,35200,6,821
TR61283,325,2022-03-20,P4,12000,4,48000,5,822
TR66795,142,2022-03-11,P4,12000,4,48000,10,823
TR72053,28,2022-02-03,P3,7500,6,45000,12,824
TR82034,372,2022-03-20,P8,16000,2,32000,12,825
TR71512,265,2022-03-11,P10,15000,1,15000,5,826
TR74533,257,2022-02-03,P3,7500,2,15000,2,827
TR87018,289,2022-03-20,P10,15000,5,75000,9,828
TR81037,118,2022-03-11,P8,16000,3,48000,4,829
TR80734,147,2022-02-03,P5,4200,5,21000,13,830
TR95055,420,2022-03-20,P10,15000,5,75000,13,831
TR82337,295,2022-03-11,P7,9400,4,37600,2,832
TR9604,272,2022-03-20,P3,7500,1,7500,14,833
TR83227,155,2022-03-11,P5,4200,3,12600,12,834
TR97309,127,2022-03-20,P7,9400,3,28200,14,835
TR96876,381,2022-02-03,P2,3200,4,12800,11,836
TR83234,111,2022-03-11,P10,15000,5,75000,9,837
TR88521,300,2022-03-11,P3,7500,2,15000,8,838
TR40243,353,2022-03-21,P5,4200,2,8400,8,839
TR48083,147,2022-03-21,P7,9400,5,47000,6,840
TR51703,225,2022-03-21,P1,8800,7,61600,14,841
TR89747,189,2022-03-11,P7,9400,5,47000,3,842
TR97709,189,2022-02-03,P3,7500,3,22500,10,843
TR65832,173,2022-03-21,P9,10000,3,30000,3,844
TR93791,418,2022-03-11,P5,4200,3,12600,7,845
TR97763,406,2022-02-03,P1,8800,10,88000,3,846
TR84991,417,2022-03-21,P2,3200,5,16000,8,847
TR16875,218,2022-02-04,P2,3200,5,16000,1,848
TR85448,48,2022-03-21,P5,4200,5,21000,13,849
TR2859,226,2022-02-04,P1,8800,6,52800,8,850
TR13613,230,2022-03-22,P9,10000,1,10000,14,851
TR29286,306,2022-02-04,P6,18000,2,36000,5,852
TR37417,53,2022-02-04,P9,10000,5,50000,8,853
TR20700,262,2022-03-22,P4,12000,1,12000,6,854
TR44081,398,2022-03-22,P5,4200,4,16800,14,855
TR42721,128,2022-02-04,P4,12000,1,12000,14,856
TR5327,128,2022-02-04,P8,16000,2,32000,13,857
TR56306,395,2022-02-04,P5,4200,4,16800,3,858
TR52160,389,2022-03-22,P9,10000,4,40000,2,859
TR58135,143,2022-03-22,P5,4200,4,16800,14,860
TR57094,289,2022-02-04,P9,10000,2,20000,14,861
TR68146,272,2022-03-22,P7,9400,4,37600,9,862
TR65344,54,2022-02-04,P3,7500,3,22500,1,863
TR81892,119,2022-03-22,P9,10000,5,50000,10,864
TR65958,54,2022-02-04,P1,8800,3,26400,2,865
TR82531,165,2022-03-22,P2,3200,5,16000,8,866
TR70798,428,2022-02-04,P3,7500,4,30000,12,867
TR83466,7,2022-03-22,P9,10000,2,20000,7,868
TR72427,66,2022-02-04,P10,15000,4,60000,13,869
TR95317,343,2022-03-22,P6,18000,2,36000,14,870
TR74375,220,2022-02-04,P5,4200,5,21000,12,871
TR11114,392,2022-03-23,P8,16000,1,16000,14,872
TR78838,205,2022-02-04,P2,3200,5,16000,12,873
TR13113,243,2022-03-23,P10,15000,4,60000,3,874
TR88072,60,2022-02-04,P8,16000,2,32000,13,875
TR96454,379,2022-02-04,P2,3200,5,16000,8,876
TR72832,280,2022-03-28,P7,9400,3,28200,10,877
TR83095,211,2022-03-28,P5,4200,4,16800,13,878
TR84109,319,2022-03-28,P10,15000,5,75000,9,879
TR96549,252,2022-02-04,P5,4200,4,16800,3,880
TR95228,68,2022-03-28,P9,10000,4,40000,2,881
TR10270,215,2022-02-05,P3,7500,2,15000,14,882
TR15499,134,2022-03-29,P9,10000,7,70000,10,883
TR13539,360,2022-02-05,P6,18000,2,36000,6,884
TR16539,404,2022-03-29,P10,15000,5,75000,14,885
TR32416,263,2022-02-05,P5,4200,3,12600,12,886
TR24498,336,2022-03-29,P3,7500,5,37500,5,887
TR3677,258,2022-02-05,P4,12000,2,24000,6,888
TR2880,76,2022-03-29,P10,15000,2,30000,11,889
TR54480,417,2022-02-05,P1,8800,8,70400,4,890
TR39127,2,2022-03-29,P2,3200,6,19200,6,891
TR60591,363,2022-02-05,P4,12000,4,48000,12,892
TR59179,301,2022-03-29,P7,9400,3,28200,13,893
TR64239,43,2022-02-05,P9,10000,6,60000,8,894
TR63244,124,2022-03-29,P1,8800,8,70400,6,895
TR65982,4,2022-03-29,P5,4200,4,16800,9,896
TR69829,301,2022-03-29,P10,15000,3,45000,5,897
TR66377,156,2022-02-05,P5,4200,4,16800,8,898
TR89056,239,2022-03-29,P1,8800,8,70400,9,899
TR91643,414,2022-03-29,P1,8800,9,79200,9,900
TR92013,195,2022-03-29,P3,7500,3,22500,3,901
TR99856,114,2022-03-29,P5,4200,5,21000,12,902
TR14935,101,2022-03-30,P8,16000,1,16000,9,903
TR1642,46,2022-03-30,P8,16000,1,16000,3,904
TR19951,415,2022-03-30,P10,15000,1,15000,14,905
TR26863,8,2022-03-30,P10,15000,5,75000,9,906
TR31273,379,2022-03-30,P5,4200,3,12600,1,907
TR374,57,2022-03-30,P9,10000,7,70000,12,908
TR38427,250,2022-03-30,P9,10000,6,60000,2,909
TR57920,72,2022-03-30,P7,9400,4,37600,13,910
TR61854,444,2022-03-30,P1,8800,4,35200,13,911
TR61973,118,2022-03-30,P10,15000,2,30000,5,912
TR63415,57,2022-03-30,P5,4200,3,12600,7,913
TR75249,89,2022-03-30,P1,8800,7,61600,12,914
TR75984,201,2022-03-30,P2,3200,3,9600,14,915
TR77629,330,2022-03-30,P2,3200,4,12800,12,916
TR18091,132,2022-03-23,P5,4200,2,8400,5,917
TR1857,246,2022-03-23,P5,4200,5,21000,7,918
TR46760,171,2022-03-23,P2,3200,3,9600,10,919
TR47934,168,2022-03-23,P8,16000,1,16000,2,920
TR74879,28,2022-02-05,P5,4200,4,16800,4,921
TR50810,126,2022-03-23,P2,3200,7,22400,3,922
TR80509,39,2022-02-05,P2,3200,5,16000,4,923
TR53834,58,2022-03-23,P7,9400,2,18800,13,924
TR94902,127,2022-02-05,P10,15000,2,30000,9,925
TR55550,412,2022-03-23,P2,3200,3,9600,9,926
TR98495,347,2022-02-05,P6,18000,3,54000,2,927
TR59783,178,2022-03-23,P2,3200,4,12800,8,928
TR99046,122,2022-02-05,P8,16000,2,32000,2,929
TR17748,92,2022-02-06,P6,18000,3,54000,1,930
TR21924,214,2022-02-06,P7,9400,5,47000,4,931
TR65838,227,2022-03-23,P8,16000,1,16000,2,932
TR67402,230,2022-03-23,P7,9400,6,56400,10,933
TR23421,399,2022-02-06,P9,10000,2,20000,7,934
TR78109,410,2022-03-30,P9,10000,3,30000,13,935
TR68603,166,2022-03-23,P1,8800,9,79200,1,936
TR28621,63,2022-02-06,P8,16000,3,48000,9,937
TR81324,352,2022-03-23,P1,8800,7,61600,1,938
TR34922,380,2022-02-06,P8,16000,1,16000,8,939
TR83522,154,2022-03-30,P8,16000,1,16000,8,940
TR98880,304,2022-03-23,P6,18000,4,72000,7,941
TR39097,400,2022-02-06,P1,8800,5,44000,10,942
TR90952,37,2022-03-30,P1,8800,10,88000,3,943
TR17459,442,2022-03-24,P7,9400,2,18800,13,944
TR39263,157,2022-02-06,P8,16000,3,48000,2,945
TR91130,290,2022-03-30,P8,16000,2,32000,6,946
TR20920,147,2022-03-24,P7,9400,3,28200,7,947
TR48375,193,2022-02-06,P2,3200,5,16000,7,948
TR92504,146,2022-03-30,P10,15000,2,30000,3,949
TR26760,163,2022-03-24,P8,16000,3,48000,6,950
TR73408,346,2022-02-06,P3,7500,1,7500,14,951
TR28862,378,2022-03-24,P3,7500,3,22500,1,952
TR93420,413,2022-03-30,P1,8800,5,44000,5,953
TR98789,172,2022-03-30,P7,9400,2,18800,11,954
TR10287,115,2022-03-31,P7,9400,5,47000,11,955
TR82154,303,2022-02-06,P1,8800,7,61600,5,956
TR11827,210,2022-03-31,P9,10000,6,60000,6,957
TR83612,435,2022-02-06,P5,4200,4,16800,5,958
TR34593,252,2022-03-24,P1,8800,7,61600,2,959
TR1280,337,2022-03-31,P10,15000,4,60000,10,960
TR85850,56,2022-02-06,P8,16000,2,32000,6,961
