,TransactionID,CustomerID,Date,ProductID,Price,Qty,TotalAmount,StoreID,Sequence,Age,Gender,MaritalStatus,Income,ProductName,StoreName,GroupStore,Type,Latitude,Longitude
190,TR29281,351,2022-07-30,P2,3200,3,9600,13,2443,45,1,Married,18.34,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
191,TR31972,157,2022-02-19,P2,3200,7,22400,13,4915,44,0,Single,2.52,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
192,TR48277,420,2022-02-08,P2,3200,4,12800,13,1026,48,1,Single,6.01,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
193,TR18127,403,2022-05-07,P2,3200,6,19200,13,1438,30,0,Married,4.06,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
194,TR69381,231,2022-04-25,P2,3200,3,9600,13,1539,51,1,Married,16.59,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
195,TR57969,84,2022-05-25,P2,3200,3,9600,13,2091,54,0,Married,18.12,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
196,TR11210,84,2022-09-23,P2,3200,4,12800,13,3676,54,0,Married,18.12,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
197,TR79886,326,2022-09-29,P2,3200,3,9600,13,3427,24,1,Single,2.69,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
198,TR20042,445,2022-10-23,P2,3200,4,12800,13,3903,51,0,Married,14.48,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
199,TR61800,59,2022-05-01,P2,3200,4,12800,13,1302,46,1,Married,10.57,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
200,TR55690,254,2022-12-07,P2,3200,3,9600,13,4261,58,0,Single,6.05,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
201,TR17826,439,2022-10-07,P2,3200,3,9600,13,3904,35,0,Single,12.34,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
202,TR97954,296,2022-04-10,P2,3200,6,19200,13,1528,38,1,Single,3.18,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
203,TR11439,29,2022-06-05,P2,3200,7,22400,13,1912,59,1,Married,10.5,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
204,TR97515,281,2022-08-02,P2,3200,4,12800,13,2511,35,0,Married,3.03,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
205,TR66811,79,2022-01-28,P2,3200,3,9600,13,471,20,1,Single,1.6,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
206,TR83712,430,2022-03-04,P2,3200,5,16000,13,494,55,1,Single,18.37,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
207,TR65736,47,2022-05-17,P2,3200,4,12800,13,1730,35,1,Married,9.56,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
208,TR62324,173,2022-03-07,P2,3200,3,9600,13,580,59,0,Married,4.59,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
209,TR76447,4,2022-03-25,P2,3200,4,12800,13,1021,31,1,Married,4.87,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
210,TR77884,334,2022-04-20,P2,3200,7,22400,13,1329,70,0,Married,5.99,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
211,TR93893,54,2022-05-16,P2,3200,4,12800,13,1710,42,0,Single,9.68,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
212,TR21639,235,2022-03-18,P2,3200,7,22400,13,756,37,0,Married,5.35,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
213,TR1216,129,2022-12-22,P2,3200,6,19200,13,4654,35,1,Single,10.46,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
214,TR86108,319,2022-09-21,P2,3200,3,9600,13,3573,39,0,Married,8.82,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
215,TR75658,166,2022-05-14,P2,3200,4,12800,13,1715,33,0,Married,3.33,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
216,TR22968,380,2022-02-21,P2,3200,6,19200,13,4936,40,0,Married,5.77,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
217,TR76612,327,2022-04-01,P2,3200,3,9600,13,1063,50,0,Married,12.41,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
218,TR52497,86,2022-05-14,P2,3200,4,12800,13,1704,60,1,Married,9.54,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
219,TR93663,419,2022-04-12,P2,3200,6,19200,13,1130,38,1,Married,3.86,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
220,TR42422,113,2022-12-13,P2,3200,7,22400,13,4468,57,0,Married,71.3,Ginger Candy ,Buana,Buana,General Trade,-1.26916,116.825
221,TR57126,69,2022-11-06,P5,4200,2,8400,13,3993,26,0,Single,2.84,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
222,TR68557,162,2022-05-26,P5,4200,3,12600,13,2151,49,0,Married,11.46,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
223,TR79845,165,2022-05-01,P5,4200,4,16800,13,1315,44,1,Married,14.58,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
224,TR67455,49,2022-01-01,P5,4200,3,12600,13,26,44,1,Married,13.48,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
225,TR51463,269,2022-09-20,P5,4200,2,8400,13,3533,39,1,Married,6.3,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
226,TR25222,395,2022-11-11,P5,4200,3,12600,13,4292,28,0,Married,3.39,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
227,TR58427,122,2022-05-18,P5,4200,3,12600,13,1771,26,1,Single,0.14,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
228,TR11490,32,2022-11-21,P5,4200,2,8400,13,4329,34,0,Married,10.96,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
229,TR27245,339,2022-04-04,P5,4200,2,8400,13,1131,22,0,Single,2.19,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
230,TR82501,335,2022-01-23,P5,4200,4,16800,13,567,29,1,Single,4.74,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
231,TR57306,16,2022-02-01,P5,4200,2,8400,13,739,52,0,Married,11.8,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
232,TR85448,48,2022-03-21,P5,4200,5,21000,13,849,32,0,Married,10.62,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
233,TR73769,52,2022-09-21,P5,4200,4,16800,13,3568,37,0,Married,3.73,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
234,TR86527,311,2022-03-31,P5,4200,5,21000,13,994,61,1,Married,7.64,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
235,TR90434,189,2022-09-25,P5,4200,2,8400,13,3299,59,1,Single,5.15,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
236,TR17122,440,2022-06-07,P5,4200,3,12600,13,1992,40,0,Married,3.47,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
237,TR75662,206,2022-09-06,P5,4200,5,21000,13,3434,68,0,Married,8.3,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
238,TR5084,176,2022-07-09,P5,4200,4,16800,13,2642,54,1,Married,18.32,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
239,TR59812,438,2022-09-10,P5,4200,2,8400,13,3214,36,1,Single,5.43,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
240,TR1445,171,2022-01-15,P5,4200,3,12600,13,189,40,0,Married,10.05,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
241,TR31792,3,2022-08-17,P5,4200,4,16800,13,2933,32,1,Married,9.17,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
242,TR80275,96,2022-05-15,P5,4200,2,8400,13,1685,55,0,Married,13.67,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
243,TR61220,344,2022-10-18,P5,4200,2,8400,13,3759,47,1,Married,5.63,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
244,TR22660,43,2022-01-07,P5,4200,3,12600,13,208,53,0,Married,16.64,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
245,TR93319,9,2022-10-07,P5,4200,4,16800,13,3950,33,0,Married,9.92,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
246,TR83095,211,2022-03-28,P5,4200,4,16800,13,878,29,0,Married,3.54,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
247,TR60769,445,2022-11-16,P5,4200,5,21000,13,4176,51,0,Married,14.48,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
248,TR30611,130,2022-04-28,P5,4200,3,12600,13,1621,40,0,Married,9.73,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
249,TR5529,313,2022-11-28,P5,4200,5,21000,13,4543,46,0,Married,15.39,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
250,TR92748,234,2022-07-15,P5,4200,2,8400,13,2903,61,1,Married,10.86,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
251,TR87306,88,2022-06-07,P5,4200,5,21000,13,2027,21,0,Single,2.97,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
252,TR60400,46,2022-04-16,P5,4200,4,16800,13,1209,36,1,Married,8.31,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
253,TR91689,398,2022-02-24,P5,4200,5,21000,13,4985,33,0,Married,7.44,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
254,TR11561,95,2022-07-31,P5,4200,3,12600,13,2452,52,0,Married,17.42,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
255,TR61164,95,2022-07-11,P5,4200,3,12600,13,2785,52,0,Married,17.42,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
256,TR71073,142,2022-03-26,P5,4200,3,12600,13,1067,23,1,Single,1.58,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
257,TR10918,219,2022-03-05,P5,4200,4,16800,13,501,39,0,Single,9.73,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
258,TR83,293,2022-03-02,P5,4200,3,12600,13,364,54,0,Married,10.4,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
259,TR86105,439,2022-06-24,P5,4200,3,12600,13,2069,35,0,Single,12.34,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
260,TR81902,225,2022-02-23,P5,4200,3,12600,13,4971,59,1,Married,10.59,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
261,TR83149,226,2022-03-13,P5,4200,2,8400,13,638,18,0,Single,0.0,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
262,TR5111,294,2022-01-23,P5,4200,5,21000,13,561,54,1,Married,19.07,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
263,TR89192,359,2022-04-07,P5,4200,3,12600,13,1263,46,0,Married,19.99,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
264,TR51156,208,2022-08-31,P5,4200,5,21000,13,3149,39,1,Married,7.52,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
265,TR8147,195,2022-11-28,P5,4200,5,21000,13,4553,31,1,Married,10.91,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
266,TR75048,374,2022-03-12,P5,4200,2,8400,13,624,32,0,Single,5.4,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
267,TR37212,73,2022-04-30,P5,4200,4,16800,13,1250,53,0,Married,13.71,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
268,TR79756,63,2022-02-18,P5,4200,5,21000,13,4907,58,0,Married,10.78,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
269,TR73369,76,2022-02-09,P5,4200,2,8400,13,1070,38,1,Married,7.88,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
270,TR45473,352,2022-02-23,P5,4200,5,21000,13,4964,69,0,Single,6.15,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
271,TR21207,190,2022-02-03,P5,4200,3,12600,13,796,34,1,Married,8.85,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
272,TR80734,147,2022-02-03,P5,4200,5,21000,13,830,59,1,Married,8.02,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
273,TR52155,412,2022-09-27,P5,4200,2,8400,13,3365,18,1,Single,0.0,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
274,TR45153,400,2022-05-02,P5,4200,5,21000,13,1347,23,1,Single,2.79,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
275,TR84803,274,2022-09-25,P5,4200,4,16800,13,3295,48,0,Married,11.99,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
276,TR68685,375,2022-03-28,P5,4200,3,12600,13,1210,58,0,Married,8.39,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
277,TR91786,86,2022-02-11,P5,4200,4,16800,13,4822,60,1,Married,9.54,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
278,TR32161,332,2022-08-07,P5,4200,4,16800,13,2621,28,1,Single,6.91,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
279,TR4131,432,2022-04-06,P5,4200,2,8400,13,1214,35,1,Married,9.79,Thai Tea,Buana,Buana,General Trade,-1.26916,116.825
280,TR99373,49,2022-11-30,P1,8800,7,61600,13,4599,44,1,Married,13.48,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
281,TR33708,203,2022-07-15,P1,8800,3,26400,13,2889,53,0,Married,17.2,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
282,TR67955,159,2022-08-08,P1,8800,6,52800,13,2656,53,1,Married,13.65,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
283,TR26149,157,2022-05-28,P1,8800,10,88000,13,2171,44,0,Single,2.52,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
284,TR53280,167,2022-11-09,P1,8800,8,70400,13,4107,28,1,Married,2.91,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
285,TR21207,267,2022-12-06,P1,8800,7,61600,13,4228,22,0,Single,0.0,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
286,TR30469,210,2022-09-02,P1,8800,7,61600,13,3169,33,0,Married,10.9,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
287,TR61854,444,2022-03-30,P1,8800,4,35200,13,911,53,0,Married,15.31,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
288,TR49089,444,2022-08-15,P1,8800,6,52800,13,2901,53,0,Married,15.31,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
289,TR43584,221,2022-08-14,P1,8800,3,26400,13,2754,23,1,Single,7.5,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
290,TR50042,365,2022-04-26,P1,8800,2,17600,13,1567,28,0,Single,6.05,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
291,TR58613,369,2022-08-19,P1,8800,5,44000,13,2971,32,0,Married,10.62,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
292,TR40850,313,2022-02-26,P1,8800,4,35200,13,5004,46,0,Married,15.39,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
293,TR17185,209,2022-06-27,P1,8800,3,26400,13,2125,47,0,Single,2.55,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
294,TR18405,139,2022-09-16,P1,8800,7,61600,13,3366,38,1,Married,5.17,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
295,TR1624,94,2022-08-24,P1,8800,8,70400,13,3043,53,0,Married,12.94,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
296,TR26241,323,2022-02-22,P1,8800,4,35200,13,4947,58,0,Married,10.55,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
297,TR91130,288,2022-01-27,P1,8800,3,26400,13,458,22,0,Single,0.0,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
298,TR79758,417,2022-12-04,P1,8800,9,79200,13,4202,47,1,Married,12.75,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
299,TR68999,349,2022-01-23,P1,8800,3,26400,13,563,37,0,Married,5.96,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
300,TR21074,132,2022-04-18,P1,8800,5,44000,13,1251,41,0,Married,17.69,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
301,TR53399,352,2022-11-20,P1,8800,6,52800,13,4314,69,0,Single,6.15,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
302,TR99018,334,2022-12-01,P1,8800,4,35200,13,4138,70,0,Married,5.99,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
303,TR60813,341,2022-07-24,P1,8800,7,61600,13,2370,43,1,Married,3.24,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
304,TR6162,309,2022-08-30,P1,8800,8,70400,13,3136,23,0,Single,3.03,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
305,TR32650,235,2022-05-26,P1,8800,4,35200,13,2135,37,0,Married,5.35,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
306,TR45168,235,2022-12-30,P1,8800,7,61600,13,4792,37,0,Married,5.35,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
307,TR99756,279,2022-08-31,P1,8800,6,52800,13,3155,62,0,Married,5.35,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
308,TR28806,109,2022-02-16,P1,8800,5,44000,13,4874,35,1,Married,10.04,Choco Bar,Buana,Buana,General Trade,-1.26916,116.825
309,TR32800,354,2022-04-17,P6,18000,1,18000,13,1227,53,1,Married,16.94,Cashew,Buana,Buana,General Trade,-1.26916,116.825
310,TR93029,160,2022-05-13,P6,18000,2,36000,13,1653,48,1,Married,12.57,Cashew,Buana,Buana,General Trade,-1.26916,116.825
311,TR21390,283,2022-11-28,P6,18000,3,54000,13,4530,19,1,Single,0.0,Cashew,Buana,Buana,General Trade,-1.26916,116.825
312,TR43705,13,2022-10-30,P6,18000,3,54000,13,3800,23,0,Single,2.03,Cashew,Buana,Buana,General Trade,-1.26916,116.825
313,TR17221,444,2022-09-10,P6,18000,3,54000,13,3205,53,0,Married,15.31,Cashew,Buana,Buana,General Trade,-1.26916,116.825
314,TR23177,103,2022-05-15,P6,18000,2,36000,13,1757,31,1,Single,4.01,Cashew,Buana,Buana,General Trade,-1.26916,116.825
315,TR93840,141,2022-02-23,P6,18000,2,36000,13,4973,65,1,Married,9.94,Cashew,Buana,Buana,General Trade,-1.26916,116.825
316,TR43543,216,2022-12-24,P6,18000,2,36000,13,4681,30,0,Married,4.82,Cashew,Buana,Buana,General Trade,-1.26916,116.825
317,TR42615,6,2022-12-11,P6,18000,3,54000,13,4418,23,0,Married,2.33,Cashew,Buana,Buana,General Trade,-1.26916,116.825
318,TR29295,90,2022-07-12,P6,18000,4,72000,13,2810,21,1,Single,0.0,Cashew,Buana,Buana,General Trade,-1.26916,116.825
319,TR46890,307,2022-08-11,P7,9400,5,47000,13,2711,31,0,Married,5.22,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
320,TR85962,160,2022-06-05,P7,9400,5,47000,13,1938,48,1,Married,12.57,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
321,TR15996,31,2022-08-09,P7,9400,2,18800,13,2660,38,0,Married,9.61,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
322,TR46876,108,2022-06-30,P7,9400,6,56400,13,2240,25,0,Single,6.87,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
323,TR31751,108,2022-07-03,P7,9400,2,18800,13,2500,25,0,Single,6.87,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
324,TR46900,13,2022-03-01,P7,9400,4,37600,13,272,23,0,Single,2.03,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
325,TR17459,442,2022-03-24,P7,9400,2,18800,13,944,42,1,Married,14.88,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
326,TR57920,72,2022-03-30,P7,9400,4,37600,13,910,26,0,Single,1.81,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
327,TR28267,342,2022-06-05,P7,9400,5,47000,13,1916,48,1,Married,13.55,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
328,TR12602,154,2022-05-30,P7,9400,6,56400,13,2210,31,0,Married,8.36,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
329,TR90663,285,2022-03-24,P7,9400,4,37600,13,987,20,0,Single,0.0,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
330,TR48950,91,2022-04-29,P7,9400,4,37600,13,1661,59,0,Married,9.85,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
331,TR28043,311,2022-07-24,P7,9400,6,56400,13,2364,61,1,Married,7.64,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
332,TR80719,243,2022-03-31,P7,9400,3,28200,13,990,38,0,Married,3.34,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
333,TR59179,301,2022-03-29,P7,9400,3,28200,13,893,60,0,Married,8.97,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
334,TR29002,156,2022-12-21,P7,9400,5,47000,13,4640,44,0,Married,3.87,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
335,TR36149,267,2022-12-23,P7,9400,4,37600,13,4664,22,0,Single,0.0,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
336,TR7768,210,2022-10-17,P7,9400,5,47000,13,3740,33,0,Married,10.9,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
337,TR32741,303,2022-02-26,P7,9400,2,18800,13,5003,45,0,Married,10.34,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
338,TR36073,366,2022-05-04,P7,9400,5,47000,13,1388,18,0,Single,0.0,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
339,TR96028,141,2022-02-01,P7,9400,6,56400,13,741,65,1,Married,9.94,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
340,TR22346,236,2022-04-05,P7,9400,6,56400,13,1166,28,0,Married,3.13,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
341,TR84098,234,2022-06-22,P7,9400,4,37600,13,1991,61,1,Married,10.86,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
342,TR61905,88,2022-06-15,P7,9400,2,18800,13,3048,21,0,Single,2.97,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
343,TR91076,350,2022-11-13,P7,9400,3,28200,13,4752,38,0,Single,7.95,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
344,TR31574,212,2022-12-31,P7,9400,2,18800,13,4800,36,0,Married,7.96,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
345,TR74210,133,2022-03-14,P7,9400,2,18800,13,656,47,1,Married,20.81,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
346,TR6899,299,2022-08-27,P7,9400,3,28200,13,3095,37,1,Married,4.54,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
347,TR61391,447,2022-06-12,P7,9400,5,47000,13,2841,54,1,Married,20.37,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
348,TR84427,110,2022-07-07,P7,9400,3,28200,13,2594,19,0,Married,2.41,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
349,TR89729,126,2022-03-03,P7,9400,4,37600,13,414,56,0,Married,15.75,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
350,TR45641,359,2022-04-12,P7,9400,6,56400,13,1668,46,0,Married,19.99,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
351,TR3316,435,2022-01-21,P7,9400,5,47000,13,528,29,1,Married,3.61,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
352,TR69674,63,2022-07-18,P7,9400,3,28200,13,2291,58,0,Married,10.78,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
353,TR54740,174,2022-05-14,P7,9400,5,47000,13,1706,45,1,Married,17.34,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
354,TR53834,58,2022-03-23,P7,9400,2,18800,13,924,27,1,Married,4.43,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
355,TR30710,271,2022-04-12,P7,9400,6,56400,13,1664,29,0,Married,4.74,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
356,TR88783,371,2022-07-23,P7,9400,6,56400,13,2362,25,0,Married,3.06,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
357,TR52447,77,2022-09-05,P7,9400,2,18800,13,3275,26,0,Married,4.67,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
358,TR23490,279,2022-11-13,P7,9400,4,37600,13,4405,62,0,Married,5.35,Coffee Candy,Buana,Buana,General Trade,-1.26916,116.825
359,TR79428,85,2022-06-23,P4,12000,2,24000,7,2031,59,1,Married,7.89,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
360,TR54037,31,2022-05-05,P4,12000,2,24000,7,1414,38,0,Married,9.61,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
361,TR600,97,2022-01-25,P4,12000,1,12000,7,199,51,1,Married,20.22,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
362,TR20664,270,2022-05-05,P4,12000,2,24000,7,1404,49,1,Married,8.81,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
363,TR17679,184,2022-09-13,P4,12000,5,60000,7,3282,33,0,Single,13.93,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
364,TR29544,223,2022-05-10,P4,12000,4,48000,7,1542,62,1,Single,5.35,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
365,TR10611,151,2022-10-23,P4,12000,4,48000,7,3892,42,0,Married,10.38,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
366,TR60742,335,2022-09-18,P4,12000,2,24000,7,3452,29,1,Single,4.74,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
367,TR22429,7,2022-10-06,P4,12000,1,12000,7,3689,31,0,Married,4.57,Potato Chip,Buana Indah,Buana,General Trade,3.31669,114.59
